03-Aug-2021 20:42:33,168,6.999327,6.988514,0.4660353,0.1086334
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:42:40,175,6.999133,6.988395,0.4645278,0.110122
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:42:47,182,6.999191,6.988424,0.4727646,0.1093603
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:42:54,189,6.999137,6.988483,0.4664978,0.1113664
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:01,196,6.999306,6.988559,0.469687,0.1120126
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:09,203,6.999382,6.98865,0.4581027,0.1103534
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:16,210,6.999275,6.988799,0.4530659,0.1101698
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:23,217,6.999159,6.988729,0.4785086,0.1109266
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:30,224,6.999334,6.9888,0.4597202,0.1116287
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:37,232,6.999225,6.988582,0.4634456,0.1101091
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:44,239,6.99908,6.988659,0.4572491,0.1114063
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:51,246,6.999211,6.988809,0.4499319,0.1117907
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:43:58,253,6.999186,6.988782,0.4657789,0.1101365
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:44:05,260,6.999302,6.988833,0.465203,0.1117055
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
